,t (μs),B=0.0_mT,B=2.0_mT,B=4.0_mT,B=6.0_mT,B=8.0_mT,B=10.0_mT
135,13.56783919598,0.19808201514173,0.50264241481639,0.74720271081024,0.8705133013989,0.92419788573628,0.9497921677061
136,13.668341708543,0.20592968195423,0.50425791618039,0.748112366985,0.87100073061432,0.92371369353987,0.9500830875054
137,13.768844221106,0.21334522589767,0.50605463155324,0.74840975297161,0.8710945971951,0.92333455297403,0.95039896792036
138,13.869346733668,0.21981654390987,0.50772506114419,0.74812384403225,0.87088505374555,0.92321850319115,0.95054152855152
139,13.969849246231,0.22492140294937,0.50902578296422,0.74740638031248,0.87054390594477,0.92337899584387,0.95045259102115
140,14.070351758794,0.22835808229065,0.50980840652406,0.74646851130838,0.87021792579792,0.92373946947931,0.95020642055601
141,14.170854271357001,0.22996337330463,0.51003141503693,0.74551512875935,0.86998353139257,0.92417637263661,0.94997237092122
142,14.27135678392,0.22971681733401,0.50975255377681,0.74469759037153,0.8698686844174,0.92452845666094,0.94991640851691
143,14.371859296481999,0.22773159518895,0.50910503389192,0.7440945591062,0.86989393343315,0.92463750581604,0.95005361881429
144,14.472361809045001,0.22423388565762,0.50826351902069,0.74371855222861,0.87008012848236,0.92444671740613,0.95022202650783
145,14.572864321608,0.2195336284606,0.50740718579546,0.74353743822444,0.87041264634678,0.92407328653402,0.95026343878496
146,14.673366834171,0.21399034530553,0.50668695400885,0.74349802836219,0.87080070428362,0.92375164922751,0.95020478793475
147,14.773869346734001,0.20797793128864,0.50620244309958,0.74354253477186,0.87108288665245,0.92366439180358,0.95019546770532
148,14.874371859296001,0.20185212621645,0.50599175961223,0.74361519050775,0.87109577241448,0.92380736656836,0.95028812019058
149,14.974874371859,0.19592376482645,0.50603442932597,0.74366225844514,0.87076980308554,0.92401662381712,0.95036977838468
150,15.075376884422,0.19043998498714,0.50626524251942,0.74363144382341,0.87018822560029,0.92412688367369,0.95032450529155
151,15.175879396985,0.18557447307396,0.50659495533407,0.743475694644,0.86956426302341,0.92410465894084,0.95018416003378
152,15.276381909548,0.18142668846857,0.50693296211104,0.7431626948646,0.86914462467224,0.924038635671,0.9500739059158
153,15.376884422111,0.17802897248527,0.50720726913452,0.74268721518479,0.86909506071809,0.92402346508077,0.9500633033963
154,15.477386934673,0.17535962799648,0.50737819149725,0.7420809557858,0.8694324533437,0.92406944140834,0.9501244342641
155,15.577889447236,0.17335953783417,0.5074438398092,0.741414649118,0.87003450085703,0.92411728755332,0.95019904241805
156,15.678391959799,0.17194971413325,0.50743727103826,0.74078971860792,0.87070915157339,0.92411431728342,0.95024316298319
157,15.778894472362,0.17104733433177,0.50741677610479,0.74032043763295,0.8712761593269,0.92405823482243,0.95022061634753
158,15.879396984925,0.1705782784251,0.50745188627125,0.74011073237346,0.87161891757384,0.92397611106157,0.95012138544708
159,15.979899497487,0.17048485864442,0.5076081568844,0.74023137150358,0.87169488979909,0.92388640577686,0.95000414405217
160,16.08040201005,0.17072822721108,0.50793363148162,0.74070295886136,0.87152100338508,0.92379571816573,0.94997041991255
161,16.180904522612998,0.17128575171256,0.5084492251154,0.74148835775533,0.8711567860881,0.92372177985411,0.95006120744201
162,16.281407035176,0.17214435749172,0.50914429493428,0.74249580866876,0.87069400148118,0.92369720851613,0.95019973226562
163,16.381909547739,0.17329136623128,0.5099776159224,0.74359187294123,0.87024459339489,0.92373901584407,0.95026265660701
164,16.482412060302,0.17470465075315,0.51088305364522,0.74462186300231,0.86991582048375,0.92382004605715,0.95019921171239
165,16.582914572864,0.17634395205492,0.51177856769483,0.74543457771131,0.86977459863358,0.92388200519502,0.9500691613843
166,16.683417085427,0.17814497450527,0.51257685666603,0.7459076834733,0.86981903955822,0.92388239603662,0.94998160491242
167,16.78391959799,0.18001742959671,0.5131959608951,0.74596976894472,0.86997801200807,0.92382892802013,0.9500106252813
168,16.884422110553,0.18184760390772,0.51356840808924,0.74561502850409,0.87014462161823,0.92376937432996,0.95014621539068
169,16.984924623116,0.18350536543315,0.51364792159377,0.74490703195161,0.87022738260066,0.92375139001087,0.9502972899901
170,17.085427135678,0.18485488211861,0.51341320635946,0.74396948069846,0.87019045772337,0.92379114944337,0.95035398405233
171,17.185929648241,0.18576778959376,0.51286879244157,0.74296431981211,0.87006121837645,0.9238707974304,0.95027980676357
172,17.286432160804,0.18613717850832,0.51204328567549,0.7420606665233,0.86990439857062,0.92395350357656,0.9501461150988
173,17.386934673366998,0.1858906190861,0.51098561685117,0.74140086202059,0.8697820126812,0.92399883568872,0.95005773875454
174,17.48743718593,0.18500051728699,0.50975998958458,0.74107150822465,0.86972360690026,0.92397758220415,0.95005109500793
175,17.587939698492,0.18349039022222,0.50844021990532,0.74108681953859,0.86972054402296,0.92389145292817,0.95008941463103
176,17.688442211054998,0.18143611875486,0.50710406691319,0.74138884395733,0.86974076686948,0.92378625512407,0.95014401096147
177,17.788944723618,0.17896182229012,0.50582800824372,0.74186472974007,0.86974967871313,0.92373451503653,0.95022639599646
178,17.889447236181,0.17623063147419,0.5046827500863,0.74237651737846,0.86972430367734,0.92378498405516,0.95032161198685
179,17.989949748744,0.17343123202636,0.50372960780291,0.74279542016997,0.8696573987047,0.92391719774672,0.95034578534032
180,18.090452261307,0.17076154601714,0.5030177712575,0.74303139245709,0.86955621546272,0.92404911219701,0.95023298803739
181,18.190954773869,0.16841124838505,0.50258239161638,0.74305037957702,0.86944101859164,0.92410101464434,0.95005199832397
182,18.291457286432,0.16654494962855,0.50244339703219,0.74287547812521,0.86934302437526,0.92406007913346,0.94996991987942
183,18.391959798995,0.16528779796164,0.50260495721366,0.74257304443445,0.86929718010295,0.92398311960724,0.95006999912741
184,18.492462311558,0.16471497839973,0.50305555694434,0.74222901739306,0.86932755490868,0.92393483413559,0.95024364927842
185,18.592964824120997,0.16484614775248,0.50376868593086,0.74192307160771,0.86943076122831,0.9239249955053,0.95030440850075
186,18.693467336683,0.16564529691224,0.50470418520202,0.7417080841956,0.86956881711383,0.923908951093,0.95019572939401
187,18.793969849246,0.16702593997582,0.50581029066311,0.74160003378159,0.86968060276047,0.92384859603108,0.95004720029315
188,18.894472361808997,0.16886096183441,0.50702637319843,0.74157980541335,0.86971023918555,0.92376676704574,0.95002165353347
189,18.994974874371998,0.17099597546331,0.50828629509106,0.74160471631769,0.86963822808882,0.92373471622079,0.95013968818994
190,19.095477386935,0.17326469893019,0.50952220050291,0.74162503017722,0.86949635156834,0.92380207886009,0.95027446900176
191,19.195979899496997,0.17550469436598,0.51066845910922,0.74159992583184,0.86935488386121,0.9239386722006,0.95030140156606
192,19.296482412059998,0.17757183026711,0.51166541596651,0.74150833599843,0.86928686707839,0.92404770126077,0.95022512798588
193,19.396984924623,0.17935202637024,0.51246259196418,0.74135224184617,0.86932889053252,0.92404246501248,0.95015396954008
194,19.497487437186,0.18076918891002,0.51302104006818,0.74115257912803,0.86946115870402,0.92391971269964,0.95016693296107
195,19.597989949749003,0.1817886993106,0.5133146878686,0.7409400624932,0.86961887589948,0.92376584280666,0.9502274456303
196,19.698492462312,0.18241632688642,0.51333066342091,0.74074438993965,0.86972849218874,0.92369082792296,0.95023750667275
197,19.798994974874,0.18269293774898,0.5130687720109,0.74058524483391,0.86974760845831,0.92374495449705,0.95016521051323
198,19.899497487437,0.1826858125714,0.51254042420805,0.74046744638541,0.86968546887591,0.92388453733363,0.95009143904333
199,20.0,0.18247771891185,0.51176737421434,0.74038097755929,0.86959298838358,0.92400956418164,0.95011339690876
